TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-05-08,2026-05-08,FO,NSE,IDO,42377,,NIFTY,,2026-06-09,2026-06-09,24900.00,PE,NIFTY2660924900PE,0.00,0.00,0.00,966.20,0.00,966.20,24176.15,848.65,0,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,42341,,NIFTY,,2026-06-09,2026-06-09,24200.00,PE,NIFTY2660924200PE,408.35,440.55,377.85,397.85,401.00,340.60,24176.15,397.85,4485,-520,138,220691747.25,99,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,42325,,NIFTY,,2026-06-09,2026-06-09,23850.00,PE,NIFTY2660923850PE,0.00,0.00,0.00,370.25,0.00,370.25,24176.15,296.00,0,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,42289,,NIFTY,,2026-06-09,2026-06-09,23300.00,PE,NIFTY2660923300PE,146.95,159.10,130.95,135.05,135.00,119.30,24176.15,135.05,1755,910,38,57913059.75,33,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,42285,,NIFTY,,2026-06-09,2026-06-09,23200.00,PE,NIFTY2660923200PE,121.40,137.00,111.60,118.30,118.00,101.85,24176.15,118.30,6240,5720,123,186445964.25,59,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,42279,,NIFTY,,2026-06-09,2026-06-09,23150.00,PE,NIFTY2660923150PE,120.80,127.75,106.85,110.60,110.90,94.25,24176.15,110.60,11440,10985,249,376600578.25,113,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,42271,,NIFTY,,2026-06-09,2026-06-09,23050.00,PE,NIFTY2660923050PE,107.20,117.35,103.40,103.40,103.40,83.90,24176.15,94.60,585,195,6,9031701.25,6,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,42247,,NIFTY,,2026-06-09,2026-06-09,22450.00,PE,NIFTY2660922450PE,47.05,51.20,46.00,51.20,51.20,41.85,24176.15,31.55,780,455,8,11698943.75,7,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,57173,,NIFTY,,2026-06-02,2026-06-02,25800.00,PE,NIFTY2660225800PE,0.00,0.00,0.00,2063.75,2063.75,2063.75,24176.15,1567.50,65,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,57161,,NIFTY,,2026-06-02,2026-06-02,25600.00,PE,NIFTY2660225600PE,0.00,0.00,0.00,1114.85,0.00,1114.85,24176.15,1388.40,0,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,57113,,NIFTY,,2026-06-02,2026-06-02,25050.00,PE,NIFTY2660225050PE,0.00,0.00,0.00,752.95,0.00,752.95,24176.15,934.85,0,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,57095,,NIFTY,,2026-06-02,2026-06-02,24700.00,PE,NIFTY2660224700PE,0.00,0.00,0.00,540.95,540.95,540.95,24176.15,686.50,4160,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,57091,,NIFTY,,2026-06-02,2026-06-02,24600.00,PE,NIFTY2660224600PE,500.00,631.90,500.00,576.55,586.20,469.10,24176.15,576.55,3965,-3055,158,258529735.75,144,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,57083,,NIFTY,,2026-06-02,2026-06-02,24500.00,PE,NIFTY2660224500PE,512.95,565.05,489.15,509.20,515.15,429.15,24176.15,509.20,36725,975,291,473311796.75,232,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,57033,,NIFTY,,2026-06-02,2026-06-02,23550.00,PE,NIFTY2660223550PE,165.25,173.25,144.75,152.95,153.30,131.50,24176.15,152.95,3185,780,45,69351236.50,29,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,57021,,NIFTY,,2026-06-02,2026-06-02,23250.00,PE,NIFTY2660223250PE,106.10,120.00,93.85,100.30,99.25,85.95,24176.15,100.30,5785,-2210,199,302067366.25,80,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,56991,,NIFTY,,2026-06-02,2026-06-02,22750.00,PE,NIFTY2660222750PE,50.55,58.45,47.60,47.65,47.65,43.00,24176.15,47.65,1820,-195,26,38536257.50,17,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,56962,,NIFTY,,2026-06-02,2026-06-02,22250.00,PE,NIFTY2660222250PE,28.25,28.25,22.50,23.45,23.45,19.75,24176.15,23.45,3835,0,12,17373905.25,8,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,56931,,NIFTY,,2026-06-02,2026-06-02,21500.00,PE,NIFTY2660221500PE,11.55,11.55,9.00,10.05,10.25,9.35,24176.15,10.05,28990,-1755,427,597016725.50,272,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,72608,,NIFTY,,2026-05-26,2026-05-26,26850.00,PE,NIFTY26MAY26850PE,0.00,0.00,0.00,3028.70,3028.70,3028.70,24176.15,2597.35,195,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,72578,,NIFTY,,2026-05-26,2026-05-26,26450.00,PE,NIFTY26MAY26450PE,0.00,0.00,0.00,2198.95,2198.95,2198.95,24176.15,2201.35,325,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,72380,,NIFTY,,2026-05-26,2026-05-26,25950.00,PE,NIFTY26MAY25950PE,1707.10,1707.10,1699.15,1699.15,1699.15,1827.90,24176.15,1714.00,1040,0,2,3594906.25,2,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,72313,,NIFTY,,2026-05-26,2026-05-26,25300.00,PE,NIFTY26MAY25300PE,1029.60,1132.55,1029.60,1073.05,1073.05,959.60,24176.15,1073.05,56615,0,17,29156718.50,12,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,72283,,NIFTY,,2026-05-26,2026-05-26,24600.00,PE,NIFTY26MAY24600PE,438.00,598.85,438.00,532.50,540.00,442.00,24176.15,532.50,900770,-34125,2072,3387527750.75,1551,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,72182,,NIFTY,,2026-05-26,2026-05-26,24050.00,PE,NIFTY26MAY24050PE,254.85,301.75,240.30,252.95,258.55,204.90,24176.15,252.95,94315,10140,1735,2742444523.00,1517,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,72180,,NIFTY,,2026-05-26,2026-05-26,24000.00,PE,NIFTY26MAY24000PE,205.00,282.25,202.20,236.20,237.15,188.80,24176.15,236.20,4384250,37180,57079,89964543743.75,34068,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,72142,,NIFTY,,2026-05-26,2026-05-26,23550.00,PE,NIFTY26MAY23550PE,125.95,141.00,107.50,114.30,115.60,90.50,24176.15,114.30,39845,5980,894,1375494477.50,643,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,71878,,NIFTY,,2026-05-26,2026-05-26,22650.00,PE,NIFTY26MAY22650PE,28.35,32.50,23.75,25.40,25.00,21.85,24176.15,25.40,15860,2210,280,412726671.50,203,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,71817,,NIFTY,,2026-05-26,2026-05-26,22100.00,PE,NIFTY26MAY22100PE,12.50,13.95,10.55,11.30,10.80,11.10,24176.15,11.30,91325,-13910,1418,2038084828.00,797,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,71781,,NIFTY,,2026-05-26,2026-05-26,21700.00,PE,NIFTY26MAY21700PE,8.65,12.95,6.95,7.20,7.05,7.75,24176.15,7.20,36465,-12220,588,829669360.00,322,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,71746,,NIFTY,,2026-05-26,2026-05-26,21200.00,PE,NIFTY26MAY21200PE,5.35,6.35,4.60,4.90,4.60,5.65,24176.15,4.90,17875,-1040,188,259126702.25,104,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,71738,,NIFTY,,2026-05-26,2026-05-26,21050.00,PE,NIFTY26MAY21050PE,4.60,4.95,3.90,4.20,4.15,5.20,24176.15,4.20,10075,0,63,86217855.75,21,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,71722,,NIFTY,,2026-05-26,2026-05-26,20650.00,PE,NIFTY26MAY20650PE,0.00,0.00,0.00,8.70,8.70,8.70,24176.15,0.00,2405,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,71664,,NIFTY,,2026-05-26,2026-05-26,20150.00,PE,NIFTY26MAY20150PE,2.85,2.85,2.25,2.70,2.30,3.40,24176.15,2.70,9620,1625,66,86455037.50,23,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,51517,,NIFTY,,2026-05-19,2026-05-19,26450.00,PE,NIFTY2651926450PE,0.00,0.00,0.00,2479.60,0.00,2479.60,24176.15,2227.40,0,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,51511,,NIFTY,,2026-05-19,2026-05-19,26300.00,PE,NIFTY2651926300PE,0.00,0.00,0.00,2336.00,0.00,2336.00,24176.15,2078.05,0,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,51397,,NIFTY,,2026-05-19,2026-05-19,24300.00,PE,NIFTY2651924300PE,293.70,351.00,268.60,293.40,296.00,231.75,24176.15,293.40,616330,82940,29439,47077267851.25,18711,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,51389,,NIFTY,,2026-05-19,2026-05-19,24150.00,PE,NIFTY2651924150PE,219.95,270.00,200.90,220.80,217.65,170.65,24176.15,220.80,139425,42120,12777,20251330274.50,9221,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,51359,,NIFTY,,2026-05-19,2026-05-19,23600.00,PE,NIFTY2651923600PE,67.45,86.85,58.65,65.15,64.30,49.70,24176.15,65.15,476060,128960,19076,29350074728.00,13320,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,51347,,NIFTY,,2026-05-19,2026-05-19,23350.00,PE,NIFTY2651923350PE,35.30,47.80,31.30,34.45,34.50,26.20,24176.15,34.45,78780,29965,4041,6143117867.25,3056,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,41938,,NIFTY,,2026-05-12,2026-05-12,26200.00,PE,NIFTY2651226200PE,0.00,0.00,0.00,2921.80,0.00,2921.80,24176.15,2007.00,0,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,41729,,NIFTY,,2026-05-12,2026-05-12,23500.00,PE,NIFTY2651223500PE,8.00,13.80,4.25,6.30,4.65,6.65,24176.15,6.30,8192600,201760,1239112,1893488168757.25,273720,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,41685,,NIFTY,,2026-05-12,2026-05-12,22800.00,PE,NIFTY2651222800PE,1.60,1.75,0.85,1.20,0.90,1.75,24176.15,1.20,1994720,-638950,158123,234352257486.75,25407,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,41651,,NIFTY,,2026-05-12,2026-05-12,22300.00,PE,NIFTY2651222300PE,0.85,1.00,0.60,0.65,0.60,1.00,24176.15,0.65,512265,-32630,22365,32419180189.50,3391,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,41596,,NIFTY,,2026-05-12,2026-05-12,21500.00,PE,NIFTY2651221500PE,0.60,0.85,0.45,0.50,0.45,0.80,24176.15,0.50,2269995,-479245,31172,43564033409.00,3935,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,41590,,NIFTY,,2026-05-12,2026-05-12,21350.00,PE,NIFTY2651221350PE,0.80,0.85,0.40,0.45,0.40,0.70,24176.15,0.45,18590,-1365,784,1088025389.75,203,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,55760,,NIFTY,,2030-12-31,2030-12-31,28500.00,CE,NIFTY30DEC28500CE,0.00,0.00,0.00,5968.30,0.00,5968.30,24176.15,5039.15,0,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,55704,,NIFTY,,2030-12-31,2030-12-31,22500.00,CE,NIFTY30DEC22500CE,0.00,0.00,0.00,9536.95,0.00,9536.95,24176.15,8059.00,0,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,61932,,NIFTY,,2029-12-24,2029-12-24,30000.00,CE,NIFTY29DEC30000CE,0.00,0.00,0.00,3350.00,3350.00,3350.00,24176.15,3324.90,8080,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,61794,,NIFTY,,2029-12-24,2029-12-24,27000.00,CE,NIFTY29DEC27000CE,0.00,0.00,0.00,6201.65,0.00,6201.65,24176.15,4547.90,0,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,55604,,NIFTY,,2029-12-24,2029-12-24,25500.00,CE,NIFTY29DEC25500CE,0.00,0.00,0.00,6500.60,0.00,6500.60,24176.15,5276.35,0,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,61659,,NIFTY,,2029-12-24,2029-12-24,21000.00,CE,NIFTY29DEC21000CE,0.00,0.00,0.00,9463.95,0.00,9463.95,24176.15,7921.20,0,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,67788,,NIFTY,,2028-12-26,2028-12-26,27000.00,CE,NIFTY28DEC27000CE,0.00,0.00,0.00,3299.75,3299.75,3299.75,24176.15,3351.50,130,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,55520,,NIFTY,,2028-12-26,2028-12-26,22500.00,CE,NIFTY28DEC22500CE,0.00,0.00,0.00,7382.90,0.00,7382.90,24176.15,5800.10,0,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,55518,,NIFTY,,2028-12-26,2028-12-26,19500.00,CE,NIFTY28DEC19500CE,0.00,0.00,0.00,9716.40,0.00,9716.40,24176.15,7899.45,0,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,55470,,NIFTY,,2028-06-27,2028-06-27,19500.00,CE,NIFTY28JUN19500CE,0.00,0.00,0.00,9209.10,0.00,9209.10,24176.15,7340.65,0,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,53631,,NIFTY,,2027-12-28,2027-12-28,27000.00,CE,NIFTY27DEC27000CE,1760.10,1790.00,1760.10,1787.50,1790.00,1835.00,24176.15,1787.50,19015,130,9,16833027.25,9,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,55376,,NIFTY,,2027-06-29,2027-06-29,25500.00,CE,NIFTY27JUN25500CE,0.00,0.00,0.00,3312.45,0.00,3312.45,24176.15,2006.85,0,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,55328,,NIFTY,,2026-12-29,2026-12-29,25500.00,CE,NIFTY26DEC25500CE,988.55,1003.75,965.05,982.90,978.10,1029.95,24176.15,982.90,372450,2080,525,903701074.25,483,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,37806,,NIFTY,,2026-12-29,2026-12-29,23000.00,CE,NIFTY26DEC23000CE,2590.00,2638.60,2560.00,2581.25,2590.00,2678.10,24176.15,2581.25,182840,-1105,57,94804495.50,46,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,55288,,NIFTY,,2026-09-29,2026-09-29,28500.00,CE,NIFTY26SEP28500CE,47.05,49.15,46.05,47.90,47.50,49.55,24176.15,47.90,169910,3120,1579,2929993293.50,856,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,64023,,NIFTY,,2026-07-28,2026-07-28,25950.00,CE,NIFTY26JUL25950CE,154.05,171.05,154.05,164.20,163.00,185.35,24176.15,164.20,82290,455,157,266491979.00,132,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,64002,,NIFTY,,2026-07-28,2026-07-28,25500.00,CE,NIFTY26JUL25500CE,270.05,286.00,260.40,269.55,266.85,305.85,24176.15,269.55,148915,45890,1872,3135947711.00,1340,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,64000,,NIFTY,,2026-07-28,2026-07-28,25450.00,CE,NIFTY26JUL25450CE,0.00,0.00,0.00,325.70,325.70,325.70,24176.15,426.40,585,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,63987,,NIFTY,,2026-07-28,2026-07-28,25200.00,CE,NIFTY26JUL25200CE,376.00,384.05,358.40,369.00,371.00,411.65,24176.15,369.00,5720,195,32,53193348.00,23,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,63959,,NIFTY,,2026-07-28,2026-07-28,24500.00,CE,NIFTY26JUL24500CE,690.00,717.65,660.00,686.10,686.45,761.70,24176.15,686.10,154570,36530,1408,2305952275.25,1095,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,63895,,NIFTY,,2026-07-28,2026-07-28,23000.00,CE,NIFTY26JUL23000CE,1760.45,1760.45,1676.50,1699.35,1698.65,1800.75,24176.15,1699.35,28665,390,24,38542390.25,24,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,63847,,NIFTY,,2026-07-28,2026-07-28,21800.00,CE,NIFTY26JUL21800CE,0.00,0.00,0.00,2606.35,0.00,2606.35,24176.15,2743.20,0,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,63838,,NIFTY,,2026-07-28,2026-07-28,21600.00,CE,NIFTY26JUL21600CE,0.00,0.00,0.00,2783.40,0.00,2783.40,24176.15,2925.90,0,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,63835,,NIFTY,,2026-07-28,2026-07-28,21550.00,CE,NIFTY26JUL21550CE,0.00,0.00,0.00,2828.20,0.00,2828.20,24176.15,2972.00,0,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,38154,,NIFTY,,2026-06-30,2026-06-30,29000.00,CE,NIFTY26JUN29000CE,3.95,5.05,3.90,4.70,4.85,4.70,24176.15,4.70,391775,11910,506,953965278.50,222,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,71476,,NIFTY,,2026-06-30,2026-06-30,26000.00,CE,NIFTY26JUN26000CE,75.00,76.00,66.25,69.00,67.60,82.90,24176.15,69.00,3984780,130585,13109,22213701630.25,7952,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,79756,,NIFTY,,2026-06-30,2026-06-30,24600.00,CE,NIFTY26JUN24600CE,440.05,477.25,430.00,450.40,447.80,514.65,24176.15,450.40,125515,5980,510,830502380.50,348,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,79754,,NIFTY,,2026-06-30,2026-06-30,24550.00,CE,NIFTY26JUN24550CE,480.85,498.40,466.30,466.75,466.75,545.20,24176.15,568.15,8970,-260,34,55317385.50,30,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,79740,,NIFTY,,2026-06-30,2026-06-30,24300.00,CE,NIFTY26JUN24300CE,684.00,684.00,575.00,601.25,600.10,683.20,24176.15,601.25,126685,13780,1658,2684309342.00,1402,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,79470,,NIFTY,,2026-06-30,2026-06-30,21450.00,CE,NIFTY26JUN21450CE,0.00,0.00,0.00,1705.55,1705.55,1705.55,24176.15,2936.90,65,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,55181,,NIFTY,,2026-06-30,2026-06-30,16500.00,CE,NIFTY26JUN16500CE,0.00,0.00,0.00,9929.20,0.00,9929.20,24176.15,7826.90,0,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,42431,,NIFTY,,2026-06-09,2026-06-09,25700.00,CE,NIFTY2660925700CE,0.00,0.00,0.00,84.85,0.00,84.85,24176.15,91.40,0,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,42429,,NIFTY,,2026-06-09,2026-06-09,25650.00,CE,NIFTY2660925650CE,0.00,0.00,0.00,136.95,136.95,136.95,24176.15,98.25,325,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,42364,,NIFTY,,2026-06-09,2026-06-09,24650.00,CE,NIFTY2660924650CE,288.40,305.65,275.50,275.50,275.50,331.00,24176.15,275.50,65,-325,14,22693840.00,14,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,42330,,NIFTY,,2026-06-09,2026-06-09,24000.00,CE,NIFTY2660924000CE,583.10,623.35,583.10,621.35,621.35,603.05,24176.15,662.60,390,390,8,12793410.50,5,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,42304,,NIFTY,,2026-06-09,2026-06-09,23600.00,CE,NIFTY2660923600CE,0.00,0.00,0.00,842.35,0.00,842.35,24176.15,921.20,0,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,42284,,NIFTY,,2026-06-09,2026-06-09,23200.00,CE,NIFTY2660923200CE,0.00,0.00,0.00,1127.35,0.00,1127.35,24176.15,1224.65,0,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,42250,,NIFTY,,2026-06-09,2026-06-09,22550.00,CE,NIFTY2660922550CE,0.00,0.00,0.00,1668.45,0.00,1668.45,24176.15,1789.25,0,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,42244,,NIFTY,,2026-06-09,2026-06-09,22400.00,CE,NIFTY2660922400CE,0.00,0.00,0.00,1803.65,0.00,1803.65,24176.15,1928.40,0,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,57196,,NIFTY,,2026-06-02,2026-06-02,26300.00,CE,NIFTY2660226300CE,7.40,8.95,7.35,8.40,8.70,8.80,24176.15,8.40,6565,390,120,205205604.50,50,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,57184,,NIFTY,,2026-06-02,2026-06-02,26050.00,CE,NIFTY2660226050CE,12.45,13.25,12.45,13.25,13.25,16.75,24176.15,29.60,2600,0,8,13552662.50,4,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,57084,,NIFTY,,2026-06-02,2026-06-02,24550.00,CE,NIFTY2660224550CE,287.00,289.80,255.70,262.35,265.75,329.10,24176.15,262.35,3510,975,27,43550156.00,18,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,57060,,NIFTY,,2026-06-02,2026-06-02,24250.00,CE,NIFTY2660224250CE,410.00,440.65,391.25,409.40,412.00,504.05,24176.15,409.40,6240,2795,162,259767680.25,124,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,57056,,NIFTY,,2026-06-02,2026-06-02,24150.00,CE,NIFTY2660224150CE,459.65,494.25,440.00,469.20,462.90,564.50,24176.15,469.20,5005,3185,156,249622730.50,121,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,57038,,NIFTY,,2026-06-02,2026-06-02,23700.00,CE,NIFTY2660223700CE,751.65,801.95,730.00,753.30,755.75,695.00,24176.15,753.30,2015,845,98,155858036.75,98,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,57030,,NIFTY,,2026-06-02,2026-06-02,23500.00,CE,NIFTY2660223500CE,0.00,0.00,0.00,1125.00,1125.00,1125.00,24176.15,922.05,975,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,57004,,NIFTY,,2026-06-02,2026-06-02,22850.00,CE,NIFTY2660222850CE,0.00,0.00,0.00,1938.00,0.00,1938.00,24176.15,1463.75,0,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,56988,,NIFTY,,2026-06-02,2026-06-02,22700.00,CE,NIFTY2660222700CE,0.00,0.00,0.00,2074.05,0.00,2074.05,24176.15,1600.55,0,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,56944,,NIFTY,,2026-06-02,2026-06-02,21850.00,CE,NIFTY2660221850CE,0.00,0.00,0.00,2881.20,0.00,2881.20,24176.15,2417.65,0,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,56936,,NIFTY,,2026-06-02,2026-06-02,21650.00,CE,NIFTY2660221650CE,0.00,0.00,0.00,3076.55,0.00,3076.55,24176.15,2615.15,0,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,56932,,NIFTY,,2026-06-02,2026-06-02,21550.00,CE,NIFTY2660221550CE,0.00,0.00,0.00,3174.70,0.00,3174.70,24176.15,2714.20,0,0,0,0.00,0,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,72629,,NIFTY,,2026-05-26,2026-05-26,27250.00,CE,NIFTY26MAY27250CE,2.40,2.90,1.65,2.35,2.35,2.30,24176.15,2.35,101335,5980,2063,3654414822.50,802,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,72615,,NIFTY,,2026-05-26,2026-05-26,26900.00,CE,NIFTY26MAY26900CE,2.85,3.25,2.55,2.80,2.55,2.85,24176.15,2.80,32630,9945,502,877842429.75,221,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,72577,,NIFTY,,2026-05-26,2026-05-26,26450.00,CE,NIFTY26MAY26450CE,4.40,4.40,3.55,4.05,4.10,4.40,24176.15,4.05,11115,2015,142,244171031.00,77,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,72470,,NIFTY,,2026-05-26,2026-05-26,26400.00,CE,NIFTY26MAY26400CE,4.40,4.40,3.35,4.15,4.35,4.40,24176.15,4.15,141375,-3120,1316,2258604068.50,812,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,72363,,NIFTY,,2026-05-26,2026-05-26,25700.00,CE,NIFTY26MAY25700CE,11.40,14.40,11.35,13.15,12.80,16.85,24176.15,13.15,345150,-25805,7683,12841005700.25,4565,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,72318,,NIFTY,,2026-05-26,2026-05-26,25400.00,CE,NIFTY26MAY25400CE,31.00,31.00,24.45,26.95,26.05,39.00,24176.15,26.95,724815,80730,20286,33528061037.25,11151,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,51374,,NIFTY,,2026-05-19,2026-05-19,23800.00,CE,NIFTY2651923800CE,595.15,595.15,490.00,534.55,526.05,659.30,24176.15,534.55,94380,36725,2021,3197215144.50,1359,F1,65,,,,,
2026-05-08,2026-05-08,FO,NSE,IDO,51358,,NIFTY,,2026-05-19,2026-05-19,23600.00,CE,NIFTY2651923600CE,708.00,739.00,650.85,694.35,691.35,833.75,24176.15,694.35,12220,4810,169,266926247.25,143,F1,65,,,,,
